timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-19T15:13:15,codecarbon,06cc4a4b-0a77-49b6-8063-2c977e0fabc2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,671.5675651339116,0.005818836824516698,8.664559050519977e-06,183.74591679485047,72.51248345657447,6.0,0.03429207679058393,0.023756567616345592,0.0011171426402569829,0.059165787047186495,Brazil,BRA,são paulo,,,Linux-4.18.0-372.9.1.el8.x86_64-x86_64-with-glibc2.28,3.9.21,2.8.3,4,AMD EPYC 7742 64-Core Processor,1,1 x NVIDIA A100-SXM4-40GB,-47.0439,-22.8951,16,machine,N,1.0
