timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-20T08:57:17,codecarbon,5f0eb271-079b-442e-9828-8d7419d5dcec,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,884.4448674169835,0.007575681679136218,8.565465138896622e-06,245.64791242490062,57.01646871834296,6.0,0.060579722226516794,0.014977997815726951,0.001471621470915852,0.07702934151315957,Brazil,BRA,são paulo,,,Linux-4.18.0-372.9.1.el8.x86_64-x86_64-with-glibc2.28,3.9.21,2.8.3,4,AMD EPYC 7742 64-Core Processor,1,1 x NVIDIA A100-SXM4-40GB,-47.0439,-22.8951,16,machine,N,1.0
