timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-01T20:53:20,codecarbon,39d8cad3-0733-431d-9b01-2dbbb708aeeb,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,370.746859353967,0.0027751164311559293,7.485205501110971e-06,77.5,85.61745708842977,94.21023416519165,0.007978958623692679,0.010539059264573325,0.009699296456264932,0.028217314344530942,Brazil,BRA,,,,Linux-4.18.0-240.el8.x86_64-x86_64-with-glibc2.28,3.9.21,2.8.3,4,AMD EPYC 7452 32-Core Processor,1,1 x NVIDIA L40,-43.2192,-22.8305,251.22729110717773,machine,N,1.0
