timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-01T21:49:57,codecarbon,1d29c431-c7b1-423b-a5af-6c2d8dab127a,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1221.340215390548,0.009505217780223842,7.782612625413597e-06,77.5,82.87579828636827,94.21023416519165,0.026284579133277287,0.0384124535077035,0.031951783605652054,0.0966488162466328,Brazil,BRA,,,,Linux-4.18.0-240.el8.x86_64-x86_64-with-glibc2.28,3.9.21,2.8.3,4,AMD EPYC 7452 32-Core Processor,1,1 x NVIDIA L40,-43.2192,-22.8305,251.22729110717773,machine,N,1.0
