timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-01T21:28:19,codecarbon,7f45971b-93da-446b-98d6-6420dac0d224,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1546.7377180708572,0.013579463738279795,8.779422380167048e-06,77.5,83.95354982370151,94.21023416519165,0.03328690828047305,0.06432488257098612,0.040463856220975335,0.13807564707243455,Brazil,BRA,,,,Linux-4.18.0-240.el8.x86_64-x86_64-with-glibc2.28,3.9.21,2.8.3,4,AMD EPYC 7452 32-Core Processor,1,1 x NVIDIA L40,-43.2192,-22.8305,251.22729110717773,machine,N,1.0
