timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-01T22:28:21,codecarbon,a8767c45-aca4-44eb-a274-e781abb1d2d0,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1516.1704759094864,0.012461991581744549,8.219386790439333e-06,77.5,84.44396215254838,94.21023416519165,0.03263048287552535,0.05441682853343366,0.03966590677285004,0.12671321818180897,Brazil,BRA,,,,Linux-4.18.0-240.el8.x86_64-x86_64-with-glibc2.28,3.9.21,2.8.3,4,AMD EPYC 7452 32-Core Processor,1,1 x NVIDIA L40,-43.2192,-22.8305,251.22729110717773,machine,N,1.0
