timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-02-17T13:32:44,codecarbon,8e481c86-d160-4426-aa6e-a57055e0a5b2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,561.6917316809995,0.004700287927695786,8.368091717549461e-06,191.21664106281963,59.33881910317312,6.0,0.02997737553771459,0.016880840171332068,0.0009341941792661479,0.047792409888312785,Brazil,BRA,são paulo,,,Linux-4.18.0-372.9.1.el8.x86_64-x86_64-with-glibc2.28,3.9.21,2.8.3,4,AMD EPYC 7742 64-Core Processor,1,1 x NVIDIA A100-SXM4-40GB,-47.0439,-22.8951,16,machine,N,1.0
