timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-01T20:45:54,codecarbon,b26c61d5-e7fc-4d04-bf81-49953f592bd4,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,751.5069263838232,0.005642103849441645,7.5077203567382806e-06,77.5,87.94462827172076,94.21023416519165,0.01617318196995766,0.02153532833936822,0.019660260275146037,0.05736877058447193,Brazil,BRA,,,,Linux-4.18.0-240.el8.x86_64-x86_64-with-glibc2.28,3.9.21,2.8.3,4,AMD EPYC 7452 32-Core Processor,1,1 x NVIDIA L40,-43.2192,-22.8305,251.22729110717773,machine,N,1.0
