timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2025-05-01T21:00:57,codecarbon,60e5b9f4-9ef3-40bf-b7a3-566a63a73fb7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,378.890327966772,0.0028331015944170843,7.477365837286673e-06,77.5,84.6343704262437,94.21023416519165,0.00815391960349128,0.010741001092782199,0.009911985335542967,0.02880690603181645,Brazil,BRA,,,,Linux-4.18.0-240.el8.x86_64-x86_64-with-glibc2.28,3.9.21,2.8.3,4,AMD EPYC 7452 32-Core Processor,1,1 x NVIDIA L40,-43.2192,-22.8305,251.22729110717773,machine,N,1.0
